path,layer,exists,size_bytes,sha256,status,owner_candidate,consumer_candidate,dependency_candidate,language_aliases,verification,decision,notes
/home/mak/plataforma/panel_directivo.py,runtime,true,4785,4a85f10015f9e25a7f6bc739e6ae81c38f6c5b2e69d71536544816ded824afc7,selected_scope,mak_plataforma,unknown,stdlib,"plataforma|platform|estado|state|salud|health",exists+sha256+AST_FAIL,no_change,SyntaxError line 145
/home/mak/WIN/flujo/cultura/mak_plataforma/GENESIS.md,WIN,true,4378,1444b907919e4993ee69f495d3ee6ecfdf4557c8b68167c6c955140ccfe10ec2,selected_scope,mak_plataforma,none,stdlib,"plataforma|platform|trabajo|work|guardia|watchdog|guardian|bitacora|bitácora|log|ledger|estado|state|carpeta|directory|servicio|service|cron|timer|cola|queue|investigacion|investigación|research|curatoria|curation|conductor|dispatcher|runner|entrega|delivery|respaldo|backup|salud|health|ruta|route",exists+sha256,no_change,historical evidence
/home/mak/WIN/flujo/cultura/mak_plataforma/trabajo.py,WIN,true,46113,8c2bfa74308611b0cee718ecb391ef57bc0c1419c0d77bfc230aa1ab40cb063b,selected_scope,mak_plataforma,none,stdlib,"plataforma|platform|trabajo|work|guardia|watchdog|guardian|bitacora|bitácora|log|ledger|estado|state|carpeta|directory|servicio|service|cron|timer|cola|queue|investigacion|investigación|research|curatoria|curation|conductor|dispatcher|runner|entrega|delivery|respaldo|backup|salud|health|ruta|route",exists+sha256+AST,no_change,historical evidence
/home/mak/WIN/flujo/cultura/mak_plataforma/ledger.py,WIN,true,34051,7e7cb2ffdad7dc35750803f831edcf823631443cd36d972cb9da3ded934d11ae,selected_scope,mak_plataforma,mak_conductor+mak_curatoria,stdlib,"plataforma|platform|trabajo|work|guardia|watchdog|guardian|bitacora|bitácora|log|ledger|estado|state|carpeta|directory|servicio|service|cron|timer|cola|queue|investigacion|investigación|research|curatoria|curation|conductor|dispatcher|runner|entrega|delivery|respaldo|backup|salud|health|ruta|route",exists+sha256+AST,no_change,historical evidence
/home/mak/WIN/flujo/cultura/mak_plataforma/hub.py,WIN,true,210129,9c499b42f0a1776f3dbdd0cf0c6f54ac3462223d18028f5597b53581be700dc7,selected_scope,mak_plataforma,candidate_service,stdlib,"plataforma|platform|servicio|service|ruta|route",exists+sha256+AST,no_change,historical divergence
/home/mak/WIN/flujo/cultura/mak_plataforma/mak-hub.service,WIN,true,701,e16e9d1783b846bd940b66d771f0458a6c47edde8b15e817dad37f13fd1537cd,selected_scope,mak_plataforma,candidate_service,systemd,"plataforma|platform|servicio|service|ruta|route",exists+sha256,no_change,historical declaration
/home/mak/flujo/cultura/mak_conductor/handler_registry.py,consumer,true,54633,7284ccacfc44a4fa52cb10f41b541a3392072d4bcf7557dc8875e4005400dc1a,selected_scope,mak_conductor,mak_plataforma,stdlib|cultura.mak_plataforma,"plataforma|platform|trabajo|work|conductor|dispatcher|runner|queue|cola|ledger|entrega|delivery",exists+sha256+AST+import,no_change,30 handlers observed
/home/mak/flujo/cultura/mak_conductor/producer_catalog.py,consumer,true,6163,64d3015a9c653f6fbfc4317415941d9bea0d994173b9dcba061c46d624e34c79,selected_scope,mak_conductor,mak_plataforma,stdlib|cultura.mak_plataforma,"trabajo|work|conductor|dispatcher|runner|entrega|delivery|ruta|route",exists+sha256+AST,no_change,entrypoint catalog references platform modules
/home/mak/flujo/cultura/mak_curatoria/diagnostico_proyectos.py,consumer,true,47621,48bf8c1ec4a0e7292ffdc691da5fecca11dd919e46633f187fbb43854616fa5c,selected_scope,mak_curatoria,mak_plataforma,stdlib|cultura.mak_plataforma,"curatoria|curation|ledger|estado|state|carpeta|directory|ruta|route",exists+sha256+AST+import,no_change,real import verified
/home/mak/flujo/cultura/mak_research/interfaz.py,consumer,true,156732,c7cf09854729ee4e83e50a62d5557dd5815d0e805d50ed1d14a471bf33458114,selected_scope,mak_research,mak_plataforma,stdlib|/home/mak/plataforma,"investigación|investigacion|research|guardia|watchdog|plataforma|platform|carpeta|directory",exists+sha256+AST,no_change,path insertion and filtro reference
/home/mak/flujo/src/flujo/autonomia.py,consumer,true,16603,28d1c88ba02e0f6ec639db9bf65f0db992f5a145b26eb56e9dbb969e22841b81,selected_scope,flujo,mak_plataforma,stdlib|cultura.mak_plataforma,"trabajo|work|ledger|queue|cola|ruta|route",exists+sha256+AST+import,no_change,real import verified
